id,marca,categoria,nombre,descripcion,foto,precio_costo_usd,precio_costo_ars,precio_minorista,precio_mayorista,stock,en_stock,created_at,updated_at,tipo_seccion,es_caja
167,Casio,Metal Dama,LTP-V007G-9B,"El Casio LTP-V007G-9B es un
reloj femenino analógico de
acero inoxidable dorado, con
esfera dorada, números
romanos, cristal mineral y
resistencia al agua de 30 m.",/relojes/casio-metal-dama/p18_i053.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
168,Casio,Metal Dama,LTP-V007G-9B,"El Casio LTP-V007G-9E es un
reloj femenino analógico de
acero inoxidable dorado, con
esfera dorada, números
romanos, cristal mineral y
resistencia al agua de 30 m.",/relojes/casio-metal-dama/p18_i052.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
169,Casio,Metal Dama,LTP-V007G-9E,"El Casio LTP-V007G-9E es un
reloj femenino analógico de
acero inoxidable dorado, con
esfera dorada, números
romanos, cristal mineral y
resistencia al agua de 30 m.",/relojes/casio-metal-dama/p18_i052.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
170,Casio,Metal Dama,LTP-V005G-9A,,/relojes/casio-metal-dama/p19_i054.jpg,29.00,43500.00,90000.00,70.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
171,Casio,Metal Dama,LTP-V005G-7A,,/relojes/casio-metal-dama/p19_i055.jpg,29.00,43500.00,90000.00,70.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
172,Casio,Metal Dama,LTP-V300G-9A,,/relojes/casio-metal-dama/p20_i056.jpg,52.00,78000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
173,Casio,Metal Dama,LTP-V300G-1A,,/relojes/casio-metal-dama/p20_i057.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
174,Casio,Metal Dama,LTP-V004G-9B,,/relojes/casio-metal-dama/p21_i059.jpg,35.00,52500.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
175,Casio,Metal Dama,LTP-V004G-7B,,/relojes/casio-metal-dama/p21_i060.jpg,35.00,52500.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
176,Casio,Metal Dama,LTP-1169D-1A,,/relojes/casio-metal-dama/p22_i061.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
177,Casio,Metal Dama,LTP-1169N-7A,,/relojes/casio-metal-dama/p22_i062.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
178,Casio,Metal Dama,LTP-V005G-1B,,/relojes/casio-metal-dama/p23_i064.jpg,29.00,43500.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
179,Casio,Metal Dama,LTP-V005G-7B,,/relojes/casio-metal-dama/p23_i065.jpg,29.00,43500.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
180,Casio,Cuero Caballero,MTP-1314L-7A,"Reloj analógico de estilo clásico
con caja de acero inoxidable y
correa de cuero marrón.",/relojes/casio-cuero-cab/p01_i000.jpg,29.00,43500.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
181,Casio,Cuero Caballero,MTP-1314L-8A,"Reloj analógico de estilo clásico con
caja de acero inoxidable y correa de
cuero negra.",/relojes/casio-cuero-cab/p01_i001.jpg,29.00,43500.00,115000.00,82.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
182,Casio,Cuero Caballero,MTP-1374L-7A,"Reloj analógico de estilo deportivo
con caja de acero inoxidable y
correa de cuero marrón.",/relojes/casio-cuero-cab/p02_i002.jpg,51.00,76500.00,115000.00,82.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
183,Casio,Cuero Caballero,MTP-1374L-7A1,"Reloj analógico de estilo deportivo
con caja de acero inoxidable y
correa de cuero marrón.",/relojes/casio-cuero-cab/p02_i003.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
184,Casio,Cuero Caballero,MTP-VD02L-7E,"Reloj analógico de estilo clásico
con caja de acero inoxidable y
correa de cuero negra.",/relojes/casio-cuero-cab/p03_i005.jpg,26.00,39000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
185,Casio,Cuero Caballero,MTP-V002BL-2E,"Reloj analógico de diseño clásico con
caja de acero inoxidable y correa de
cuero negra.",/relojes/casio-cuero-cab/p03_i006.jpg,0.00,0.00,70000.00,50.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
186,Casio,Cuero Caballero,MTP-V002L-5B3,"Reloj analógico de estilo clásico con
caja de acero inoxidable y correa de
cuero marrón.",/relojes/casio-cuero-cab/p04_i008.jpg,20.00,30000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
187,Casio,Cuero Caballero,MTP-V002L-2B3,"Reloj analógico de estilo clásico con
caja de acero inoxidable y correa de
cuero marrón.",/relojes/casio-cuero-cab/p04_i009.jpg,20.00,30000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
188,Casio,Cuero Caballero,MTP-V004L-7C,"Reloj analógico con caja plateada de
41 mm, correa de cuero marrón y
esfera blanca con calendario de
fecha.",/relojes/casio-cuero-cab/p05_i010.jpg,22.00,33000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
189,Casio,Cuero Caballero,MTP-V006L-7C,"Reloj  analógico con caja
plateada de 38 mm, correa de
cuero marrón y esfera blanca
con calendario de día y fecha.",/relojes/casio-cuero-cab/p05_i011.jpg,22.00,33000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
190,Casio,Cuero Caballero,MTP-V001L-1B,"Reloj analógico con caja plateada de
38 mm, correa de cuero negro y
esfera negra elegante.",/relojes/casio-cuero-cab/p06_i012.jpg,20.00,30000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
191,Casio,Cuero Caballero,MTP-V005L-7B4,"Reloj analógico con caja plateada
de 41 mm, correa de cuero
marrón y esfera blanca con
números arábigos grandes.",/relojes/casio-cuero-cab/p06_i013.jpg,20.00,30000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
192,Casio,Cuero Caballero,MTP-VD300L-1E,"Reloj analógico de estilo clásico
con caja de acero inoxidable y
correa de cuero negra.",/relojes/casio-cuero-cab/p07_i014.jpg,37.00,55500.00,90000.00,65.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
193,Casio,Cuero Caballero,MTP-VD200L-1B,"Reloj analógico de estilo clásico con
caja de acero inoxidable y correa de
cuero negra.",/relojes/casio-cuero-cab/p07_i015.jpg,36.00,54000.00,90000.00,65.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
194,Casio,Cuero Caballero,MTP-VD01BL-1B,"Reloj analógico con caja
negra de 45 mm, correa de
cuero y esfera negra con
calendario de fecha.",/relojes/casio-cuero-cab/p08_i016.jpg,28.00,42000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
195,Casio,Cuero Caballero,MTP-VD03L-1A,"Reloj analógico con caja plateada
de 41 mm, correa de cuero negro y
esfera negra con calendario de
fecha.",/relojes/casio-cuero-cab/p08_i017.jpg,30.00,45000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
196,Casio,Cuero Caballero,MTP-V005L-2B5,"Reloj de caballero
analógico con caja
plateada de 41 mm, correa
de cuero marron y esfera
azul con números romano
grandes.",/relojes/casio-cuero-cab/p09_i018.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
197,Casio,Cuero Caballero,MTP-V006GL-7B,"Reloj de caballero analógico, con
caja dorada de 38 mm, correa de
cuero marrón y esfera blanca con
números romanos, calendario de
día y fecha.",/relojes/casio-cuero-cab/p09_i019.jpg,24.00,36000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
198,Casio,Cuero Caballero,MTP-1381L-7A,"Reloj analógico con caja
plateada de 40 mm, correa
de cuero marrón tipo
cocodrilo y esfera plateada
con textura radial y
calendario de día y fecha.",/relojes/casio-cuero-cab/p10_i020.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
199,Casio,Cuero Caballero,MTP-1302L-7B,"Reloj analógico con caja
plateada de 41 mm, correa
de cuero negro y esfera
blanca con calendario de
fecha.",/relojes/casio-cuero-cab/p10_i021.jpg,28.00,42000.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
200,Casio,Cuero Caballero,MTP-V005L-1B4,"Reloj analógico con caja y correa de acero
inoxidable dorada, esfera blanca con
marcadores dorados y ventana de fecha.",/relojes/casio-cuero-cab/p11_i022.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
201,Casio,Cuero Caballero,MTP-V001GL-1B,"Reloj analógico con caja de acero inoxidable, correa
de cuero negra, esfera negra con marcadores
plateados y ventana de fecha.",/relojes/casio-cuero-cab/p11_i023.jpg,20.00,30000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.642368+00,2026-05-17 21:17:45.642368+00,pedido,false
202,Casio,Cuero Caballero,MTP-V001GL-7B,"Reloj analógico con caja y correa de acero
inoxidable dorada, esfera negra con marcadores
dorados y ventana de fecha.",/relojes/casio-cuero-cab/p11_i024.jpg,20.00,30000.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
203,Casio,Cuero Caballero,MTP-V001GL-9B,"Reloj analógico con caja y correa de acero
inoxidable dorada, esfera blanca con
marcadores dorados y ventana de fecha.",/relojes/casio-cuero-cab/p11_i025.jpg,20.00,30000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
204,Casio,Cuero Caballero,MTP-V002L-7B2,"Reloj analógico para caballero con caja de
acero inoxidable y correa de cuero negro.",/relojes/casio-cuero-cab/p12_i026.jpg,21.00,31500.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
205,Casio,Cuero Caballero,MTP-V002L-1B,"Reloj analógico para caballero con caja de
acero inoxidable y correa de cuero negra.",/relojes/casio-cuero-cab/p12_i027.jpg,20.00,30000.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
206,Casio,Cuero Caballero,MTP-V002GL-1B,"Reloj analógico para caballero con caja y
correa de acero inoxidable dorado.",/relojes/casio-cuero-cab/p12_i028.jpg,22.00,33000.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
207,Casio,Cuero Caballero,MTP-VT01L-7B1,"Reloj analógico para caballero con caja de acero
inoxidable y correa de cuero marron.",/relojes/casio-cuero-cab/p13_i029.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
208,Casio,Cuero Caballero,MTP-VT01L-3B,"Reloj analógico para caballero con caja de acero
inoxidable y correa de cuero marrón.",/relojes/casio-cuero-cab/p13_i030.jpg,25.00,37500.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
209,Casio,Cuero Caballero,MTP-VT01L-1B,"Reloj analógico para caballero con caja de acero
inoxidable y correa de cuero negra.",/relojes/casio-cuero-cab/p13_i031.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
210,Casio,Cuero Caballero,MTP-VT01L-2B2,"Reloj analógico para caballero con caja de
acero inoxidable y correa de cuero marrón.",/relojes/casio-cuero-cab/p14_i033.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
211,Casio,Cuero Caballero,MTP-VT01BL-1B,"Reloj analógico para caballero con caja de
acero inoxidable y correa de cuero marrón.",/relojes/casio-cuero-cab/p14_i034.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
212,Casio,Cuero Caballero,MTP-VT01GL-1B2,"Reloj analógico para caballero con caja de
acero inoxidable dorado y correa de cuero
negro.",/relojes/casio-cuero-cab/p14_i035.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
213,Casio,Cuero Caballero,MTP-V004GL-9A,"Reloj analógico con correa de cuero negro,
caja de acero inoxidable dorada, esfera
blanca con marcadores dorados y ventana
de fecha.",/relojes/casio-cuero-cab/p15_i037.jpg,22.00,33000.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
214,Casio,Cuero Caballero,MTP-V004L-1B,"Reloj analógico para caballero con caja de
acero inoxidable y correa de cuero negra.",/relojes/casio-cuero-cab/p15_i038.jpg,22.00,33000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
215,Casio,Cuero Caballero,MTP-V004L-1B2,"Reloj analógico para caballero con caja de acero
inoxidable y correa de cuero marron.",/relojes/casio-cuero-cab/p15_i039.jpg,0.00,0.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
216,Casio,Cuero Dama,LTP-V300L-4A,"Reloj
analógico para dama con caja
de acero inoxidable, correa de
cuero rosa y esfera blanca.",/relojes/casio-cuero-dama/p01_i000.jpg,36.00,54000.00,90000.00,65.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
217,Casio,Cuero Dama,LTP-V300L-1A,"Reloj
analógico para dama con caja
de acero inoxidable, correa de
cuero negra y esfera negra.",/relojes/casio-cuero-dama/p01_i001.jpg,36.00,54000.00,90000.00,65.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
218,Casio,Cuero Dama,LTP-V004L-1A,,/relojes/casio-cuero-dama/p02_i002.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
219,Casio,Cuero Dama,LTP-V004L-7A,,/relojes/casio-cuero-dama/p02_i003.jpg,21.00,31500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
220,Casio,Cuero Dama,LTP-V004L-1B,,/relojes/casio-cuero-dama/p02_i004.jpg,21.00,31500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
221,Casio,Cuero Dama,LTP-V002GL-7B,,/relojes/casio-cuero-dama/p03_i006.jpg,0.00,0.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
222,Casio,Cuero Dama,LTP-V002L-7B,,/relojes/casio-cuero-dama/p03_i007.jpg,21.00,31500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
223,Casio,Cuero Dama,LTP-V002GL-9B,,/relojes/casio-cuero-dama/p03_i008.jpg,21.00,31500.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
224,Casio,Cuero Dama,LTP-V001L-1B,,/relojes/casio-cuero-dama/p04_i009.jpg,18.00,27000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
225,Casio,Cuero Dama,LTP-V001GL-1B,,/relojes/casio-cuero-dama/p04_i010.jpg,18.00,27000.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
226,Casio,Cuero Dama,LTP-V001L-1B,,/relojes/casio-cuero-dama/p04_i009.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
227,Casio,Cuero Dama,LTP-V001GL-1B,,/relojes/casio-cuero-dama/p04_i009.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
228,Casio,Cuero Dama,LTP-V005L-7B3,"El Casio LTP-V005L-7B3 es un reloj
femenino de cuarzo con caja de
acero inoxidable, correa de cuero
negro y esfera blanca con
marcadores plateados y fecha,
cristal mineral, tres agujas, ligero y
resistente al agua para uso diario.",/relojes/casio-cuero-dama/p05_i011.jpg,19.00,28500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
229,Casio,Cuero Dama,LTP-V005L-2B,"El Casio LTP-V005L-2B es un reloj
femenino de cuarzo con caja de
acero inoxidable, correa de cuero
negro y esfera azul con marcadores
plateados y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",/relojes/casio-cuero-dama/p05_i012.jpg,19.00,28500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
230,Casio,Cuero Dama,LTP-V005L-7B3,"El Casio LTP-V005L-7B3 es un reloj
femenino de cuarzo con caja de
acero inoxidable, correa de cuero
negro y esfera blanca con
marcadores plateados y fecha,
cristal mineral, tres agujas, ligero y
resistente al agua para uso diario.",/relojes/casio-cuero-dama/p05_i011.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
231,Casio,Cuero Dama,LTP-V005L-2B,"El Casio LTP-V005L-7B3 es un reloj
femenino de cuarzo con caja de
acero inoxidable, correa de cuero
negro y esfera blanca con
marcadores plateados y fecha,
cristal mineral, tres agujas, ligero y
resistente al agua para uso diario.",/relojes/casio-cuero-dama/p05_i011.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
232,Casio,Cuero Dama,LTP-V002L-1B3,"El Casio LTP-V002L-1B3 es un
reloj femenino de cuarzo con
caja de acero inoxidable, correa
de cuero negro y esfera negra
con números grandes y fecha,
cristal mineral, tres agujas,
ligero y resistente al agua para
uso diario.",/relojes/casio-cuero-dama/p06_i013.jpg,21.00,31500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
233,Casio,Cuero Dama,LTP-V002GL-7B3,"El Casio LTP-V002GL-7B3 es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera blanca con números
grandes y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",/relojes/casio-cuero-dama/p06_i014.jpg,21.00,31500.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
234,Casio,Cuero Dama,LTP-V002L-1B3,"El Casio LTP-V002L-1B3 es un
reloj femenino de cuarzo con
caja de acero inoxidable, correa
de cuero negro y esfera negra
con números grandes y fecha,
cristal mineral, tres agujas,
ligero y resistente al agua para
uso diario.",/relojes/casio-cuero-dama/p06_i015.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
235,Casio,Cuero Dama,LTP-V002GL-7B3,"El Casio LTP-V002L-1B3 es un
reloj femenino de cuarzo con
caja de acero inoxidable, correa
de cuero negro y esfera negra
con números grandes y fecha,
cristal mineral, tres agujas,
ligero y resistente al agua para
uso diario.",/relojes/casio-cuero-dama/p06_i013.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
236,Casio,Cuero Dama,LTP-V002GL-7B3,"El Casio LTP-V002GL-7B3 es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera blanca con números
grandes y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",/relojes/casio-cuero-dama/p07_i016.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
237,Casio,Cuero Dama,LTP-V005L-1B,"El Casio LTP-V005L-1B es un
reloj femenino de cuarzo con caja
de acero inoxidable, correa de
cuero negro y esfera negra con
marcadores plateados y fecha,
cristal mineral, tres agujas, ligero
y resistente al agua para uso
diario.",/relojes/casio-cuero-dama/p07_i017.jpg,19.00,28500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
238,Casio,Cuero Dama,LTP-V005L-7B,"El Casio LTP-V002GL-7B3 es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera blanca con números
grandes y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",/relojes/casio-cuero-dama/p07_i016.jpg,19.00,28500.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
239,Casio,Cuero Dama,LTP-V005L-1B,"El Casio LTP-V002GL-7B3 es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera blanca con números
grandes y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",/relojes/casio-cuero-dama/p07_i016.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
240,Casio,Cuero Dama,LTP-VT01GL-4B,"El Casio LTP-VT01GL-4B es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera rosada minimalista con
marcadores dorados, cristal
mineral, tres agujas, ligero y
resistente al agua para uso diario.",/relojes/casio-cuero-dama/p08_i018.jpg,28.00,42000.00,80000.00,55.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
241,Casio,Cuero Dama,LTP-VT02BL-2A,"El Casio LTP-VT02BL-2A es un
reloj femenino de cuarzo con caja
de acero inoxidable, correa de
cuero azul y esfera azul
minimalista con marcadores
plateados, cristal mineral, tres
agujas, ligero y resistente al agua
para uso diario
LTP-VT01GL-4B
LTP-VT02BL-2A
Precio: 315.",/relojes/casio-cuero-dama/p08_i019.jpg,0.00,0.00,80000.00,60.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
242,Casio,Cuero Dama,LTP-VT01GL-4B,"El Casio LTP-VT01GL-4B es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera rosada minimalista con
marcadores dorados, cristal
mineral, tres agujas, ligero y
resistente al agua para uso diario.",/relojes/casio-cuero-dama/p08_i018.jpg,28.00,42000.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
243,Casio,Cuero Dama,LTP-VT02BL-2A,"El Casio LTP-VT01GL-4B es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera rosada minimalista con
marcadores dorados, cristal
mineral, tres agujas, ligero y
resistente al agua para uso diario.",/relojes/casio-cuero-dama/p08_i018.jpg,21.00,31500.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
244,Casio,Cuero Dama,LTP-V006GL-9B,"Reloj analógico de acero inoxidable,
resistente al agua y con función de doble
calendario.",/relojes/casio-cuero-dama/p09_i020.jpg,23.00,34500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
245,Casio,Cuero Dama,LTP-V002L-1B,"Reloj analógico de acero inoxidable,
resistente al agua y con función de doble
calendario.",/relojes/casio-cuero-dama/p09_i021.jpg,21.00,31500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
246,Casio,Cuero Dama,LTP-V005L-1A,"Reloj analógico de acero inoxidable,
resistente al agua y con función de doble
calendario.",/relojes/casio-cuero-dama/p09_i022.jpg,19.00,28500.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
247,Casio,Cuero Dama,LTP-V002L-1A,"Reloj analógico de acero inoxidable,
resistente al agua y con función de doble
calendario.",/relojes/casio-cuero-dama/p09_i023.jpg,0.00,0.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
248,Casio,Cuero Dama,LTP-V007L-9E,"Reloj de dama analógico
con caja dorada
rectangular de 22 mm,
correa de cuero marrón y
esfera dorada con números
romanos.",/relojes/casio-cuero-dama/p10_i024.jpg,20.00,30000.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
249,Casio,Cuero Dama,LTP-V007L-7E2,"Reloj de dama analógico
con caja dorada
rectangular de 22 mm,
correa de cuero marrón y
esfera dorada con números
romanos.",/relojes/casio-cuero-dama/p10_i025.jpg,0.00,0.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
250,Casio,Deportivo Caballero,MTP-1335D-2A,,/relojes/casio-deportivo/p02_i003.jpg,0.00,0.00,0.00,0.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
251,Casio,Deportivo Caballero,AE-1300WH-1A2,,/relojes/casio-deportivo/p02_i004.jpg,0.00,0.00,70000.00,50.00,0,true,2026-05-17 21:17:45.851144+00,2026-05-17 21:17:45.851144+00,pedido,false
252,Casio,Deportivo Caballero,AE-1300WH-4A,,/relojes/casio-deportivo/p02_i005.jpg,0.00,0.00,70000.00,50.00,0,true,2026-05-17 21:17:46.061182+00,2026-05-17 21:17:46.061182+00,pedido,false
253,Casio,Deportivo Caballero,AE-1300WH-8A,,/relojes/casio-deportivo/p02_i006.jpg,24.00,36000.00,70000.00,50.00,0,true,2026-05-17 21:17:46.061182+00,2026-05-17 21:17:46.061182+00,pedido,false
254,Casio,Deportivo Caballero,AE-1300WH-2A,,/relojes/casio-deportivo/p02_i003.jpg,24.00,36000.00,70000.00,50.00,0,true,2026-05-17 21:17:46.061182+00,2026-05-17 21:17:46.061182+00,pedido,false
